;Borough;Block;Lot;CD;BCT2020;BCTCB2020;CT2010;CB2010;SchoolDist;Council;ZipCode;FireComp;PolicePrct;HealthCent;HealthArea;Sanitboro;SanitDistr;SanitSub;Address;ZoneDist1;ZoneDist2;ZoneDist3;ZoneDist4;Overlay1;Overlay2;SPDist1;SPDist2;SPDist3;LtdHeight;SplitZone;BldgClass;LandUse;Easements;OwnerType;OwnerName;LotArea;BldgArea;ComArea;ResArea;OfficeArea;RetailArea;GarageArea;StrgeArea;FactryArea;OtherArea;AreaSource;NumBldgs;NumFloors;UnitsRes;UnitsTotal;LotFront;LotDepth;BldgFront;BldgDepth;Ext;ProxCode;IrrLotCode;LotType;BsmtCode;AssessLand;AssessTot;ExemptTot;YearBuilt;YearAlter1;YearAlter2;HistDist;Landmark;BuiltFAR;ResidFAR;CommFAR;FacilFAR;BoroCode;BBL;CondoNo;Tract2010;XCoord;YCoord;ZoneMap;ZMCode;Sanborn;TaxMap;EDesigNum;APPBBL;APPDate;PLUTOMapID;FIRM07_FLA;PFIRM15_FL;Version;DCPEdited;Latitude;Longitude;Notes;Shape_Leng;Shape_Area;guid
641;BK;6;300;103;1000202;10002020001;2.02;0003;;2;0;;0;0;0;;;;HUDSON AVENUE;M3-1;;;;;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;4293;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;245.0;324.0;0.0;0.0;;0;Y;9;5;17550.0;17550.0;17550.0;0;0;0;;;0.0;0.0;2.0;0.0;3;3000060300.0;0;000202;989897;196436;12d;;302 009;30101;;0.0;;1;1;1;23v2;t;40.7058464;-73.9796326;;0.0;881.1086237;3c8126a0-b3a7-4a47-b98b-170e3630d446
376;BK;2799;25;301;3044902;30449021000;449;4000;;33;0;;0;0;0;;;;SCOTT AVENUE;M3-1;;;;;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;1100;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;44.0;23.0;0.0;0.0;;0;N;5;5;69750.0;69750.0;69750.0;0;0;0;;;0.0;0.0;2.0;0.0;3;3027990025.0;0;0449;1003770;204378;13a;;309 072;31001;;0.0;;1;1;1;23v2;t;40.7276255;-73.9295729;;0.0;213.9455089;eddf5567-ac9b-a846-9e0a-374f64286335
376;BK;2799;25;301;3044902;30449021000;449;4000;;33;0;;0;0;0;;;;SCOTT AVENUE;M3-1;;;;;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;1100;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;44.0;23.0;0.0;0.0;;0;N;5;5;69750.0;69750.0;69750.0;0;0;0;;;0.0;0.0;2.0;0.0;3;3027990025.0;0;0449;1003770;204378;13a;;309 072;31001;;0.0;;1;1;1;23v2;t;40.7276255;-73.9295729;;0.0;213.9455089;cb8226fa-ce65-c040-8669-942662826aae
640;BK;6;200;103;1000202;10002020001;2.02;0003;;2;0;;0;0;0;;;;HUDSON AVENUE;M3-1;;;;;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;517;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;26.0;46.0;0.0;0.0;;0;Y;9;5;450.0;450.0;450.0;0;0;0;;;0.0;0.0;2.0;0.0;3;3000060200.0;0;000202;989655;196446;12d;;302 009;30101;;0.0;;1;1;1;23v2;t;40.705874;-73.9805054;;0.0;143.1774042;ef68c368-4388-3d4b-a241-819224b93d51
48;BK;88;1;302;3002300;30023003006;23;3004;13;33;11201;L118;84;36;1000;3;02;1B;JAY STREET;R6;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;180975;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;493.67;452.83;0.0;0.0;;0;Y;5;5;1996980.0;1996980.0;1996980.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3000880001.0;0;0023;988141;193978;12d;;302 030;30102;;0.0;;1;;;23v2;t;40.6991007;-73.9859675;;0.0;178544.803454;95cbf584-266e-4043-9e45-db3d080f275b
0;BK;199;100;302;3000301;30003015000;3.01;5002;13;1;11201;E205;84;38;2300;3;02;1A;300 FURMAN STREET;M2-1;;;;;;SV-1;;;;N;V1;11;0;C;BROOKLYN BRIDGE PARK DEVELOPMENT CORPORA TION;135873;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;70.0;745.0;0.0;0.0;;0;Y;5;5;3442050.0;3442050.0;3442050.0;0;0;0;;;0.0;0.0;2.0;0.0;3;3001990100.0;0;000301;984281;193143;12d;Y;302 002;30106;;0.0;;1;1;1;23v2;;40.6968097;-73.9998882;;0.0;68050.9800903;cb76205b-b648-be40-a11d-c7cb4435f9c2
46;BK;45;1;302;3002100;30021001015;21;1013;13;33;11201;E205;84;36;1000;3;02;1B;7 PROSPECT STREET;R7-1;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;80000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;156.58;782.08;0.0;0.0;;0;Y;5;5;882780.0;882780.0;882780.0;0;0;0;;INDIVIDUAL LANDMARK;0.0;3.44;0.0;4.8;3;3000450001.0;0;0021;986706;194862;12d;;302 015;30101;;0.0;;1;;;23v2;t;40.7015276;-73.9911424;;0.0;80086.1292462;353ed4c4-3d03-f441-a622-950c4a872963
642;BK;146;16;302;3001502;30015021012;15;3007;13;33;11201;L110;84;36;1100;3;02;1B;225 DUFFIELD STREET;C6-4.5;;;;;;DB;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;50125;0;0;0;0;0;0;0;0;0;7;4;0.0;0;0;250.0;200.5;0.0;0.0;;0;N;3;5;3412350.0;3412350.0;3412350.0;0;0;0;;;0.0;10.0;12.0;10.0;3;3001460016.0;0;0015;988715;191275;16c;;302 024;30104;;3001460016.0;07/26/2017;1;;;23v2;t;40.6916813;-73.9838992;;0.0;52542.1280718;7ccb8a6f-6447-5041-8024-48ae3f0ab826
47;BK;53;1;302;3002100;30021002012;21;2022;13;33;11201;L118;84;36;1000;3;02;1B;PEARL STREET;M1-5/R9-1;;;;;;MX-2;;;;N;V1;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;8490;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;161.5;62.58;0.0;0.0;;0;Y;3;5;943200.0;943200.0;943200.0;0;0;0;;;0.0;9.0;5.0;10.0;3;3000530001.0;0;0021;987717;194981;12d;;302 016;30101;;0.0;;1;;;23v2;t;40.7018539;-73.9874961;;0.0;8552.8760726;054e9b94-d695-d845-acaa-e67f60774d93
45;BK;6;100;302;3002100;30021003000;21;3000;13;33;11201;E207;84;36;1000;;;;HUDSON AVENUE;M3-1;;;;;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;4644;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;144.0;32.25;0.0;0.0;;0;Y;2;5;166050.0;166050.0;166050.0;0;0;0;;;0.0;0.0;2.0;0.0;3;3000060100.0;0;0021;989571;196357;12d;;302 009;30101;;0.0;;1;1;1;23v2;t;40.7056297;-73.9808084;;0.0;2364.7994773;41162aab-c71a-1f48-825a-51225c48d9af
869;BK;2060;15;302;3001502;30015021005;15;3011;13;35;11201;E210;84;36;1100;3;02;1B;156 MYRTLE AVENUE;C6-4;;;;;;DB;;;;N;V1;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;2106;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;119.0;25.0;0.0;0.0;;0;Y;3;5;472050.0;472050.0;472050.0;0;0;0;;;0.0;10.0;10.0;10.0;3;3020600015.0;0;0015;989011;191937;12d;;302 032;30705;E-124;3020600022.0;07/30/2007;1;;;23v2;t;40.6934982;-73.9828314;;0.0;2193.1497829;67ca0f71-885c-8a49-8b7a-96bdb9dde485
868;BK;2023;110;302;3054300;30543001014;543;1039;13;33;11201;E207;88;36;9300;3;02;1B;1 WALLABOUT STREET;M3-1;R6B;;;;;;;;;Y;V1;11;0;C;NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION;1519;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;11.0;137.0;0.0;0.0;;0;Y;5;5;91800.0;91800.0;91800.0;0;0;0;;;0.0;0.0;2.0;0.0;3;3020230110.0;0;0543;989853;195197;12d;;302 009;30705;;0.0;;1;;;23v2;t;40.7024456;-73.9797923;;0.0;1719.5641936;9e832dda-f696-6649-b691-5183f3f18b83
643;BK;245;2;302;3000700;30007001004;7;1003;13;33;11201;E224;84;38;2300;3;02;2A;EAST RIVER;M2-1;;;;;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;735;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;21.0;35.0;0.0;0.0;;0;N;5;5;76050.0;76050.0;76050.0;0;0;0;;;0.0;0.0;2.0;0.0;3;3002450002.0;0;0007;984116;192175;12d;;302 002;30107;;0.0;;1;1;1;23v2;t;40.6941527;-74.0004832;;0.0;384.8263621;e18641c5-f8f2-8040-89c8-035b826a4400
55;BK;310;134;306;3004900;30049002003;49;2002;15;39;11201;E202;76;38;4000;3;06;2C;KANE STREET;R6;;;;;;;;;LH-1;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;147;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;6.0;49.0;0.0;0.0;;0;Y;8;5;300.0;300.0;300.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3003100134.0;0;0049;984633;189635;16c;;301 033;30201;;0.0;;1;;;23v2;t;40.687181;-73.998619;;0.0;125.9076685;83af3c1c-66f7-c043-8bf4-2e483ee1df46
573;BK;4758;54;317;3085000;30850001003;850;1003;18;45;11203;E255;67;35;5520;3;17;3D;SCHENECTADY AVENUE;R4;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;10119;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;50.25;201.33;0.0;0.0;;0;Y;5;5;40320.0;40320.0;40320.0;0;0;0;;;0.0;0.75;0.0;2.0;3;3047580054.0;0;0850;1003088;174386;23a;;310 063;31505;;0.0;;1;;;23v2;t;40.6453059;-73.9321173;;0.0;9903.1578982;d413ff49-a869-714e-ac20-e7551d8c2ad8
574;BK;4759;17;317;3085000;30850001004;850;1006;18;45;11203;E255;67;35;5520;3;17;3D;EAST 49 STREET;R4;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;10000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;200.0;50.0;0.0;0.0;;0;N;4;5;40140.0;40140.0;40140.0;0;0;0;;;0.0;0.75;0.0;2.0;3;3047590017.0;0;0850;1003344;174438;23a;;310 072;31505;;0.0;;1;;;23v2;t;40.645448;-73.9311947;;0.0;9866.8467308;bcecb765-fbe1-634e-af19-9b27bf05703e
575;BK;4760;55;317;3085000;30850001005;850;1005;18;45;11203;E255;67;35;5520;3;17;3D;EAST 49 STREET;R4;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;1732;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;15.29;100.0;0.0;0.0;;0;Y;0;5;5700.0;5700.0;5700.0;0;0;0;;;0.0;0.75;0.0;2.0;3;3047600055.0;0;0850;1003549;174463;23a;;310 072;31505;;3047600018.0;08/14/2018;1;;;23v2;t;40.6455162;-73.9304559;;0.0;1716.5918913;e0f013a1-9707-4546-8a3a-0813b70074dd
946;BK;4766;60;317;3094600;30946002002;946;2002;18;45;11203;E310;67;35;7420;3;17;3D;KINGS HIGHWAY;R4;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;1621;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;27.42;5.92;0.0;0.0;;0;Y;5;5;5400.0;5400.0;5400.0;0;0;0;;;0.0;0.75;0.0;2.0;3;3047660060.0;0;0946;1005214;174625;23a;;310 074;31505;;0.0;;1;;;23v2;t;40.6459571;-73.9244556;;0.0;81.275065;eb58823b-8225-b54f-b079-c936c6f8148c
566;BK;4639;105;317;3086800;30868001000;868;1000;18;41;11203;L174;67;35;5510;3;17;3C;CLARKSON AVENUE;R6;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;667;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;33.33;0.0;0.0;;0;N;5;5;5520.0;5520.0;5520.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3046390105.0;0;0868;1004083;178438;17b;;310 054;31502;;0.0;;1;;;23v2;t;40.6564255;-73.9285199;;0.0;615.6399441;af8dbe4a-0123-6d44-aa0a-7c59ff4a5201
571;BK;4719;125;317;3086000;30860002003;860;2003;18;45;11203;E248;67;35;5520;3;17;3D;EAST 48 STREET;R5;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;600;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;3.0;100.0;0.0;0.0;;0;Y;5;5;2940.0;2940.0;2940.0;0;0;0;;;0.0;1.25;0.0;2.0;3;3047190125.0;0;0860;1003034;175661;23a;;310 065;31503;;0.0;;1;;;23v2;t;40.6488056;-73.9323084;;0.0;302.7873408;11ba92e8-fcbb-a346-83d7-a87d05646e3f
581;BK;4991;106;317;3083600;30836001001;836;1001;22;45;11203;L157;67;35;7420;3;17;5E;FOSTER AVENUE;R4;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;304;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;2.17;140.08;0.0;0.0;;0;N;8;5;300.0;300.0;300.0;0;0;0;;;0.0;0.75;0.0;2.0;3;3049910106.0;0;0836;1002495;172151;23a;;315 015;31511;;0.0;;1;;;23v2;t;40.6391725;-73.9342603;;0.0;307.7166562;515d83a0-cb4b-8f40-ac14-30129c0d0224
463;BK;4719;158;317;3086000;30860002003;860;2003;18;45;11203;E248;67;35;5520;3;17;3D;CHURCH AVENUE;R5;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;300;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;3.0;100.0;0.0;0.0;;0;N;5;5;120.0;120.0;120.0;0;0;0;;;0.0;1.25;0.0;2.0;3;3047190158.0;0;0860;1002933;175657;23a;;310 065;31503;;0.0;;1;;;23v2;t;40.6487948;-73.9326724;;0.0;315.478149;6926fb79-20ea-2a4a-b69b-849c31bd21a2
576;BK;4813;119;309;3087401;30874012000;874.01;2000;17;41;11203;L113;71;35;5510;3;09;3B;RUTLAND ROAD;R6;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;300;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;3.0;100.0;0.0;0.0;;0;N;5;5;120.0;120.0;120.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3048130119.0;0;087401;1001257;179709;17b;;310 048;31506;;0.0;;1;;;23v2;t;40.65992;-73.9387019;;0.0;309.6573793;f9b2d0ed-72f1-3b4e-a0c6-e619ab91b61c
947;BK;4903;138;317;3082400;30824001004;824;1002;17;45;11203;E248;67;35;5520;3;17;2B;NEW YORK AVENUE;R6;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;300;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;15.0;0.0;0.0;;0;N;5;5;120.0;120.0;120.0;0;0;0;;;0.0;2.43;0.0;4.8;3;3049030138.0;0;0824;999030;175058;23a;;310 031;31509;;0.0;;1;;;23v2;t;40.647158;-73.9467389;;0.0;300.4006394;c120745f-3bcb-984b-ad09-2ba8e9b3002b
577;BK;4856;61;317;3081600;30816001003;816;1003;18;40;11203;L113;67;35;5510;3;17;2A;BROOKLYN AVENUE;R5;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;215;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;5.08;41.92;0.0;0.0;;0;Y;5;5;120.0;120.0;120.0;0;0;0;;;0.0;1.25;0.0;2.0;3;3048560061.0;0;0816;999631;177424;17b;;310 026;31507;;0.0;;1;;;23v2;t;40.6536512;-73.9445677;;0.0;201.8945673;63a99707-75c7-9f4b-9375-584b5e4c0b4b
464;BK;4722;147;317;3086200;30862002002;862;2002;18;45;11203;E310;67;35;5520;3;17;3D;UTICA AVENUE;R5;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;51;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.33;5.0;0.0;0.0;;0;Y;5;5;180.0;180.0;180.0;0;0;0;;;0.0;1.25;0.0;2.0;3;3047220147.0;0;0862;1003810;175636;23a;;310 066;31503;;0.0;;1;;;23v2;t;40.6487353;-73.929512;;0.0;61.2213262;ed5a7696-789d-874f-a0ec-4f9438b92543
602;BK;5495;1149;312;3046400;30464001006;464;1006;21;44;11204;E330;66;31;8110;3;12;4D;21 AVENUE;R5;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF EDUCATION;21670;0;0;0;0;0;0;0;0;0;7;1;0.0;0;0;97.83;221.5;0.0;0.0;;0;N;5;5;197820.0;197820.0;197820.0;0;0;0;;;0.0;1.25;0.0;2.0;3;3054951149.0;0;0464;990435;165904;22d;;310A015;31702;;0.0;;1;;;23v2;t;40.6220424;-73.9777201;;0.0;25649.7398428;a8f16f1d-affc-ad42-9f72-0c59d7c25532
957;BK;5495;1100;312;3046400;30464001007;464;1007;21;44;11204;E330;66;31;8110;3;12;4D;20 AVENUE;R5;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF EDUCATION;17445;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;30.0;581.5;0.0;0.0;;0;N;3;5;159300.0;159300.0;159300.0;0;0;0;;;0.0;1.25;0.0;2.0;3;3054951100.0;0;0464;990200;166007;22d;;313 062;31702;;0.0;;1;;;23v2;t;40.6223253;-73.9785666;;0.0;13219.841491;d32bff9e-a63d-b746-a8a2-1166c0b4fd83
958;BK;5495;1124;312;3046400;30464001006;464;1006;21;44;11204;E330;66;31;8110;3;12;4D;53 STREET;R5;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF EDUCATION;8013;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;80.0;100.17;0.0;0.0;;0;N;5;5;73140.0;73140.0;73140.0;0;0;0;;;0.0;1.25;0.0;2.0;3;3054951124.0;0;0464;990435;166034;22d;;310A015;31702;;0.0;;1;;;23v2;t;40.6223993;-73.97772;;0.0;8125.4769512;b819721c-3921-774a-9bd1-66804a0f2702
956;BK;5495;234;312;3046400;30464001007;464;1007;21;44;11204;E330;66;31;8110;3;12;4D;20 AVENUE;R5;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF EDUCATION;6780;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;40.67;333.17;0.0;0.0;;0;Y;5;5;64380.0;64380.0;64380.0;0;0;0;;;0.0;1.25;0.0;2.0;3;3054950234.0;0;0464;990085;166061;22d;;310A023;31702;;0.0;;1;;;23v2;t;40.6224736;-73.9789808;;0.0;7526.2652135;b81c2283-e6f9-b84b-8da2-e086a2fe54c0
579;BK;5563;166;311;3025600;30256001002;256;1002;20;47;11204;L172;62;31;8300;3;11;1D;66 STREET;R5;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;230;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;10.0;23.0;0.0;0.0;;0;N;6;5;1080.0;1080.0;1080.0;0;0;0;;;0.0;1.25;0.0;2.0;3;3055630166.0;0;0256;988155;163393;22d;;312 066;31704;;0.0;;1;;;23v2;t;40.6151516;-73.9859347;;0.0;213.1310543;513c97c9-e614-094c-8a17-decf6b9576f9
563;BK;5381;134;312;3047800;30478003003;478;3003;20;39;11204;L148;66;35;7000;3;12;4E;41 STREET;R5;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;19;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;4.08;9.92;0.0;0.0;;0;Y;8;5;180.0;180.0;180.0;0;0;0;;;0.0;1.25;0.0;2.0;3;3053810134.0;0;0478;990028;170408;22c;;310A009;31609;;0.0;;1;;;23v2;t;40.6344052;-73.9791824;;0.0;18.7070768;d8fa18d5-1257-0f41-b0df-0e1cb6950f32
562;BK;5379;124;312;3047800;30478002002;478;2003;20;44;11204;L148;66;35;7000;3;12;4E;43 STREET;R5;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;4;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;1.58;4.25;0.0;0.0;;0;Y;8;5;120.0;120.0;120.0;0;0;0;;;0.0;1.25;0.0;2.0;3;3053790124.0;0;0478;989551;170119;22c;;310A009;31609;;0.0;;1;;;23v2;t;40.6336123;-73.9809012;;0.0;3.6549868;afa9d928-a577-6e4b-8be8-1bf3caeb5298
175;BK;1933;105;302;3019300;30193004001;193;2000;13;35;11205;E210;88;36;1300;3;02;4E;DE KALB AVENUE;R7-1;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF EDUCATION;26400;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;60.0;440.0;0.0;0.0;;0;N;5;5;259500.0;259500.0;259500.0;0;0;0;;;0.0;3.44;0.0;4.8;3;3019330105.0;0;0193;994954;190473;16c;;302 063;30702;;0.0;;1;;;23v2;t;40.6894746;-73.9614026;;0.0;25397.6640575;3d7098cd-452a-804f-aafc-17199bbf000e
854;BK;1762;67;303;3024100;30241001004;241;1004;13;33;11205;L102;79;36;1410;3;03;1A;230A SPENCER STREET;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF PARKS AND RECREATION;1758;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;17.58;100.0;0.0;0.0;;0;N;5;5;10740.0;10740.0;10740.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3017620067.0;0;0241;996779;191193;17a;;303 053;30609;;0.0;;1;;;23v2;t;40.6914485;-73.9548206;;0.0;1832.8071408;e096fb7d-1922-8f47-90fd-b14dd53dd490
172;BK;1887;128;302;3018700;30187001005;187;1006;13;35;11205;L119;88;36;1200;3;02;4D;VANDERBILT AVENUE;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;200;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;10.0;0.0;0.0;;0;N;5;5;120.0;120.0;120.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3018870128.0;0;0187;992649;192491;12d;;302 052;30701;;0.0;;1;;;23v2;t;40.6950161;-73.9697117;;0.0;190.2599322;6d3c5a65-bae2-274d-8b16-ffd9ffcf48c8
173;BK;1887;129;302;3018700;30187001005;187;1006;13;35;11205;L119;88;36;1200;3;02;4D;VANDERBILT AVENUE;R6B;;;;;;;;;;N;V0;11;0;C;NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES;200;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;20.0;10.0;0.0;0.0;;0;N;5;5;120.0;120.0;120.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3018870129.0;0;0187;992646;192511;12d;;302 052;30701;;0.0;;1;;;23v2;t;40.695071;-73.9697225;;0.0;219.197314;b3d4f67f-38a3-d84f-a20d-e3dff89e955b
283;BK;3137;1;304;3038900;30389001001;389;1001;14;34;11206;E218;83;34;1710;3;04;1A;540 BUSHWICK AVENUE;R7-2;;;;C2-4;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF PARKS AND RECREATION;17010;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;240.18;129.0;0.0;0.0;;0;Y;3;5;778050.0;778050.0;778050.0;0;0;0;;;0.0;3.44;0.0;6.5;3;3031370001.0;0;0389;1001943;194191;13b;;303 048;31101;;3031370001.0;03/27/2019;1;;;23v2;t;40.6996685;-73.9361914;;0.0;19028.9640958;ee0831fe-9ff0-e144-b3c1-9b04660ec7c4
358;BK;2272;49;301;3050700;30507001014;507;1014;14;33;11206;E230;90;30;1500;3;01;4B;667 FLUSHING AVENUE;R7A;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;9580;0;0;0;0;0;0;0;0;0;7;3;0.0;0;0;98.0;119.0;0.0;0.0;;0;Y;3;5;445050.0;445050.0;445050.0;0;0;0;;;0.0;4.0;0.0;4.0;3;3022720049.0;0;0507;999051;194454;13b;;303 036;30803;E-238;3022720049.0;03/22/2022;1;;;23v2;t;40.7003957;-73.9466206;;0.0;9659.475388;a7595048-031b-074a-9e81-252743466fb0
161;BK;1769;69;303;3028300;30283003001;283;3001;16;36;11206;L102;79;36;1900;3;03;1B;225 HART STREET;R6B;;;;;;;;;;N;V0;11;0;C;NYC HUMAN RESOURCES ADMINISTRATION;6000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;60.0;100.0;0.0;0.0;;0;N;5;5;34500.0;34500.0;34500.0;0;0;0;;;0.0;2.0;0.0;2.0;3;3017690069.0;0;0283;1000268;192180;13b;;303 065;30609;;0.0;;1;;;23v2;t;40.6941519;-73.9422369;;0.0;5914.9901549;318d0962-d80b-e048-8580-cabba4bea5af
378;BK;3029;30;301;3048500;30485001003;485;1002;14;34;11206;E206;90;30;900;3;01;5A;BOGART STREET;M1-2;;;;;;;;;;N;V1;11;0;C;NYC DEPARTMENT OF TRANSPORTATION;5877;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;60.0;136.0;0.0;0.0;;0;Y;5;5;91800.0;91800.0;91800.0;0;0;0;;;0.0;0.0;2.0;4.8;3;3030290030.0;0;0485;1002067;198496;13b;;300 000;31004;;0.0;;1;;;23v2;t;40.7114844;-73.9357328;;0.0;5876.5841298;dc38e82c-6de2-9748-b1b4-2ab6fb5415f0
353;BK;2269;45;301;3050700;30507001008;507;1008;14;33;11206;E230;90;30;1500;3;01;4B;43 BARTLETT STREET;R7A;;;;;;;;;;N;V0;11;0;C;CITY OF NEW YORK;5000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;50.0;100.0;0.0;0.0;;0;N;5;5;86820.0;86820.0;86820.0;0;0;0;;;0.0;4.0;0.0;4.0;3;3022690045.0;0;0507;998992;194743;13b;;303 036;30803;E-238;0.0;;1;;;23v2;;40.701189;-73.9468327;;0.0;5076.4045335;7a8f0bc6-d737-1b43-9a4e-41bfd5beb724
870;BK;2269;52;301;3050700;30507001008;507;1008;14;33;11206;E230;90;30;1500;3;01;4B;31 BARTLETT STREET;R7A;;;;C2-4;;;;;;N;V1;11;0;C;NYC HOUSING PRESERVATION AND DEVELOPMENT;5000;0;0;0;0;0;0;0;0;0;7;0;0.0;0;0;50.0;100.0;0.0;0.0;;0;N;5;5;373950.0;373950.0;373950.0;0;0;0;;;0.0;4.0;0.0;4.0;3;3022690052.0;0;0507;998859;194630;13b;;303 036;30803;E-238;0.0;;1;;;23v2;t;40.7008791;-73.9473126;;0.0;5160.5511527;940cc1b0-29ee-ea48-abf1-4d1e24497e46
